,Precentral_L,Precentral_R,Frontal_Sup_L,Frontal_Sup_R,Frontal_Sup_Orb_L,Frontal_Sup_Orb_R,Frontal_Mid_L,Frontal_Mid_R,Frontal_Mid_Orb_L,Frontal_Mid_Orb_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_L,Frontal_Inf_Orb_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,Insula_L,Insula_R,Cingulum_Ant_L,Cingulum_Ant_R,Cingulum_Mid_L,Cingulum_Mid_R,Cingulum_Post_L,Cingulum_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Thalamus_L,Thalamus_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebelum_Crus1_L,Cerebelum_Crus1_R,Cerebelum_Crus2_L,Cerebelum_Crus2_R,Cerebelum_3_L,Cerebelum_3_R,Cerebelum_4_5_L,Cerebelum_4_5_R,Cerebelum_6_L,Cerebelum_6_R,Cerebelum_7b_L,Cerebelum_7b_R,Cerebelum_8_L,Cerebelum_8_R,Cerebelum_9_L,Cerebelum_9_R,Cerebelum_10_L,Cerebelum_10_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_7,Vermis_8,Vermis_9,Vermis_10
Precentral_L,0.0,0.4577437732187708,0.4868750876319422,0.3212130088803419,-0.06289798265663511,0.02076908052303368,0.5791430779562633,0.29089697092584654,0.16054625953947743,0.1553194336732045,0.42321545525598403,0.3894418770803529,0.36711130637157413,0.3122713268377281,0.19251316837778398,0.11236921553628931,0.25418238678444954,0.35373334500162673,0.5323960842873359,0.3434760379420574,-0.09512731478727939,-0.07452275193075827,0.22019852983965196,0.08524825400723114,0.08557749888522954,0.0757347705001847,0.016974716627951827,0.058842220032696124,0.35720571021503633,0.016339491909240184,0.29504474953402526,0.2976141308855244,0.30225788600667014,0.19106073547311228,-0.19717062637207483,-0.04007904201901337,-0.17637429941147248,-0.0016623673300992074,-0.12662407769644818,0.13393859678550826,-0.1503546941707911,0.03413672943031781,0.33643021706524584,0.32142555907776416,0.28104019967476784,0.366908954678147,0.2525973616778607,0.14392850842786492,0.3141112275170148,0.38077076005360044,0.22060282461720793,0.18250989852559768,0.14801465506968367,0.14234680222922552,0.14827181440984724,-0.1387029184280122,0.6196440269388291,0.44202298611677826,0.4225956911501749,0.12203810016465316,0.4058559739840618,0.16435563619148522,0.3546510776484258,0.21313451970771224,0.38805904709127814,0.10506168263557938,0.23361083859149606,0.21918350159355177,0.36509678450076427,0.2516026295846859,0.24199553217425124,0.3676485840574404,0.4467642514543581,0.4408218529852797,0.3839831842424436,0.38429427171737013,0.3765127175353741,0.27383977585710567,0.004158505244849531,0.35631389082895515,0.3042619692881623,0.4324481400337432,-0.05594072581407129,0.02012087244358077,0.33937106840001513,0.22021469790692672,0.017452681556115495,0.13503985284136688,0.07910102676875952,0.0730526229354334,0.17779122389399074,0.19518617279736028,0.1361072615829202,0.08758523149602904,0.15896856218979227,0.03334206662295692,0.19240760910695218,0.1972632523697261,0.2914856085901019,0.280630938511416,0.14915672292678345,0.15801237982784222,0.2389815862881781,0.21100816717849408,0.2013576307000924,0.17889536775603943,0.21033558813494066,0.3259758350870818,0.23566265276840145,0.12794744217543724,0.09880800934928874,0.27889473606737303,0.24997960996214555,0.30453726220314986,0.3012552311598681,0.15294097587893696
Precentral_R,0.4577437732187708,0.0,0.20481492399524465,0.284080632880201,-0.09224748893027762,-0.014410575632992287,0.2488914486277493,0.32730725000140626,0.19018352786630421,0.13113912672258912,0.26596642453209257,0.33889046266831024,0.2650277503528239,0.25111764714072354,0.1777139191301945,0.1372289785771342,0.2997347621853635,0.3506991670329905,0.23485813919058732,0.33094874184571904,-0.1001889449579435,0.0028241515166462757,0.017254813865691124,0.00749705403640739,0.02911362030508931,0.026136955463912703,0.09880819467421421,0.08988070859946598,0.29203974986403924,0.10311146566751353,0.14503065056287362,0.17677867407937314,0.12268029902832747,0.16444761861250703,-0.1024707969901857,-0.015789316021397617,-0.11305241724527847,-0.025873134987177467,-0.024198871763211786,0.17485688233233354,-0.08515762191570232,0.05186659129810821,0.21697901554772475,0.25268858047222625,0.13644173336896082,0.2384230441586824,0.2171327256950731,0.09750314094003353,0.1800952629353562,0.3488619253265779,0.21426727248689367,0.24889389449908003,0.17636813724462277,0.1757262063900636,0.16380404359510137,0.07281284502852894,0.3540593726306133,0.6517052805074118,0.34276847002448724,0.3509285121874231,0.25630402427730115,0.2934618351121556,0.2424253000782423,0.3335490353441711,0.10341450790747993,0.0450400968457028,0.25171080177922567,0.2259637626365124,0.25097778620384187,0.365162657992825,0.19057372234061898,0.25786648689752356,0.38173115123914836,0.3564064666766464,0.2759718739330497,0.21078618179119293,0.35473318886394956,0.3120629933595207,0.04797918771176167,0.32523326937208835,0.27295801835419625,0.3225934689058312,0.1538362743576414,0.20920332195914765,0.2749122282414296,0.20547322091610978,0.02317527965368485,0.1522397414777963,0.1463849818061052,0.13983297297912023,0.09302284480608837,0.07956197741941605,0.07699555306519272,0.0976406081473514,0.2128685563783866,0.17472140902899136,0.1850225830104457,0.15571562494934185,0.24125944733273283,0.19032863635053007,0.12043080092637869,0.12774968338399745,0.19160160772449275,0.14235445892907192,0.13018613790817024,0.17546033693973512,0.1442320829544825,0.20944291121581454,0.18281184685520965,0.14386970182695127,0.08659252629592994,0.17905413737408693,0.17887840413250117,0.21100093890665017,0.2628364469048301,0.15200860605136726
Frontal_Sup_L,0.4868750876319422,0.20481492399524465,0.0,0.5724574917260339,-0.06479897488350998,0.0014389144353972644,0.7491367002897155,0.4269162781591389,0.16649061036246124,0.2315031641208277,0.5312093279788892,0.49581900172117027,0.5651374560205074,0.5780407515609202,0.1253927786881917,0.14426362428807377,0.2945072412215979,0.27647899283568617,0.2204904403163254,0.050758742515237334,-0.11338492660479896,-0.20345245924143426,0.6192737311134312,0.6097870423119196,0.3682302422271721,0.2858538642956197,-0.09403055550704886,-0.05050331380471164,0.38912150770569615,0.10444331248397905,0.36673696425325525,0.37121900631743093,0.09654203147880493,0.08606792244527967,0.157999906004418,0.17222972261614078,-0.07937093441656433,0.06620685619267282,-0.15732019139063436,0.21252476019354755,-0.2828002723945672,0.06988657219670215,0.40376754290282807,0.3201766234450512,0.4648993329334031,0.3354222495276692,0.2795613773815902,0.017325374451937072,0.25970959206107613,0.296585142162907,0.38602086766793814,0.34046386629732345,0.22654751485804003,0.042869781701272945,0.22493572562076541,-0.35381680989889425,0.36947468241507475,0.07648761014425619,-0.07980680973096875,-0.14478028617545766,0.17649553349543995,0.05030458094797518,0.44722565001013354,0.1601430153086048,0.41935206149294596,0.21641540197358428,0.0902377081627776,0.10052806617609121,0.02056264998247724,-0.018522962765748354,0.46290032132631626,0.3695404958926855,0.3226138990390451,0.31057904409002624,0.3351495746596846,0.35164687996790217,0.3458556563583485,0.2808009500883168,0.2390723974021164,0.415732117372491,0.425206134506261,0.39775545563748116,-0.08153280555951622,-0.07543267532947934,0.27335542636645177,0.3427938608719842,0.18849660677367866,0.223053877834053,-0.18642551817838796,-0.18655455480586863,-0.08056202642573435,-0.08837006882285428,-0.20739207586914846,-0.2611740117961879,0.2761448722314716,-0.0034395152530424535,0.2432658778869177,0.21550695455403518,0.2706039039371725,0.16865832578853884,-0.19259457147631848,-0.19189683510858252,-0.11195449523622308,-0.166811402368035,0.0908853364230047,-0.02193262020104802,0.022641696853479408,0.09222750855910224,0.37606124966743837,0.05617357074014376,0.18772525512741609,0.29049153220557355,0.2994666350368435,0.09474239591566219,0.2856739150418075,0.12744441803492718
Frontal_Sup_R,0.3212130088803419,0.284080632880201,0.5724574917260339,0.0,-0.1354431239264393,0.10671883661003365,0.5390678890676944,0.5614058949313245,0.011217082220790878,0.19113500445104445,0.2020610014439378,0.4525587201803462,0.23940431138012594,0.37379826160060936,-0.12683066928262898,-0.012531385318967189,0.3712447287890552,0.2810832781672326,0.23263001256202478,0.3382493642075986,-0.22111423696217097,-0.3609658682958895,0.45531565900268284,0.5774874873752796,0.18050397195265938,0.23935355086184235,-0.18545101361941846,-0.07381152516222797,0.3028473308731477,0.040865585129857426,0.2777391766717109,0.4017893373493077,0.2899461478753739,0.3144654956148823,0.2036296802534353,0.30831805988023486,-0.2698870874433764,-0.10623604750377379,-0.23078123520543975,0.13232148047449635,-0.24337317568307462,0.04160781228513166,0.31115293721326115,0.28449212531924384,0.42544294153857837,0.3459891741512771,0.0774212580221357,-0.0550940847274439,0.19102878098753373,0.17696496475325235,0.268854101364799,0.2436598524963585,-0.07323037118823443,-0.1589084412604835,0.010190647162407394,-0.3705170804748864,0.4163534442972652,0.20042425835868816,0.030344157409027517,0.04205351535692355,0.13339876670005077,0.2913619234856125,0.32656069687357875,0.3158581193897966,0.3418511488211394,0.45425470138546553,0.3341670385781568,0.3894593888176216,0.08018654571529088,0.08088966853619153,0.18166378598472144,0.11394968370917279,0.18053093054344496,0.1901304827624743,0.14170215196460043,0.22832816878710532,0.2002418606424392,0.17891233241881047,0.054270237305071044,0.2180523642669809,0.11596388475369271,0.36859694617553446,-0.3483364800752685,-0.19423439648880766,0.09690385804292972,0.41622807417974317,0.10584595591349295,0.09851684428629104,-0.17043625315749697,-0.14375316354988288,-0.04757002422209882,-0.10526382401763028,-0.07196942422152855,-0.26839125067327047,0.08275179761141921,-0.1867092536213209,-0.0007901435662576381,0.0760970226693066,0.045126497316555714,-0.06413425082943024,-0.06552185368474747,-0.1187784905242227,-0.08296855059737072,-0.14072119365072727,0.1894498848593022,-0.023048877903775054,0.035153900251994934,0.0755114550468351,0.34127509908069936,-0.13262994027006372,-0.10084887304045317,0.09880829154625023,0.15212667404098543,0.0029137206690242235,0.19335940071441518,0.0716613418955428
Frontal_Sup_Orb_L,-0.06289798265663511,-0.09224748893027762,-0.06479897488350998,-0.1354431239264393,0.0,0.36785355409888837,-0.05978179722636685,-0.0596340588321335,0.41636296654420957,0.36021362898444337,0.0531064207250973,-0.08195012233323887,0.00024293949741160844,0.00730797158917893,0.4319647161060731,0.3009613260390852,-0.20811912546538586,-0.029026502915199082,0.04612722060730271,0.04396561426120535,0.43218816894038736,0.15060958725621115,-0.08799343535426928,-0.08323566240901716,0.17352798542477368,0.14680723288090386,0.5749842957307224,0.3857083676335519,0.09733907695038024,-0.0481424886426983,0.06615365002441057,0.023250678679078696,-0.09191623326965809,-0.10952620638249444,-0.01855037729239189,-0.05181734912866888,0.246142408798075,0.17252790523692837,0.009578836359320957,0.2762324430919938,0.09582439639176311,0.2631152975793497,0.12611233150251439,0.11313204671475882,-0.043376801211800806,0.035459541847907214,-0.05905023687843677,-0.035162081627022244,-0.014132564229493876,0.0073815288976137265,0.04861272433628291,0.04912954400046052,0.08427577136714977,0.35729256452465996,0.2645135043300289,0.05610809969389154,-0.137170028546875,-0.07516433344414453,0.006064291049815419,-0.15301199613991512,-0.07755244581773504,-0.12223331416440728,-0.034464679104911765,-0.047581175937370886,-0.026108444639631502,-0.10041610698449634,-0.11624108931381935,-0.10729534456830529,-0.07896071571415976,0.03507723474956268,0.059479060608661156,0.10243994123812154,0.027495295677539007,-0.0017433224898051733,-0.007388086231514529,-0.04282274124696477,0.09387047258978226,-0.0478397662187852,0.05173743582159286,0.03329577635523509,0.03282897194767848,0.061645429945650226,0.1760977761775687,0.24757178446103453,0.3532231314175843,0.23961922612279904,0.0745060255324189,0.21304037491000283,0.46026442176802146,0.4043230867584007,0.2920479156975071,0.322050704321222,0.3191746103400332,0.3328325563357037,0.036794470350942854,-0.10831122332724032,-0.03516032960531226,-0.041805673091518336,0.10048792714908163,0.14432357006460284,0.3438984328821021,0.32022354703464656,0.29078374494650006,0.2915004611305075,-0.03483026188461263,0.1551023032681267,0.4241726561019634,0.34754049482086974,-0.014195464097231554,-0.012651423479177209,-0.176680199387096,0.0380183617197999,0.14821971545265303,0.2881400396170598,0.10238364597003445,0.3340568090056979
Frontal_Sup_Orb_R,0.02076908052303368,-0.014410575632992287,0.0014389144353972644,0.10671883661003365,0.36785355409888837,0.0,0.10946435999722157,0.2461121040707125,0.5443740199302577,0.5926956219029995,0.04375987267674833,0.08957919373229753,0.03202427796851711,0.06414634456544337,0.4262679541731917,0.5742356099324438,0.04371652160153049,0.09449489482462212,0.0892135720773653,0.08246193315598628,0.45252153043668947,0.3516048055784087,0.11466276682864819,0.1143441153565648,0.49885272496725647,0.4621716417547303,0.5585712972664507,0.6445404418309642,0.21457220056930482,-0.06011927445857003,0.32149807256008556,0.2886776812287439,0.21369259911427957,0.15563946189194466,0.22586461796413995,0.2800634298639964,0.2904817848098331,0.4378228459575533,0.28243757515785023,0.5288215244893864,0.18272190146077572,0.48565099480038465,0.2850434711159572,0.25139689882301985,0.22391351708947355,0.22616330661717082,0.04011255969691409,0.1759585990472914,0.03840533450173412,0.23007183580377888,0.0015696048746030593,0.13488824601136262,0.005522625249160163,0.30462373828423017,0.22355993902161905,0.2154560404928567,-0.11215432663968414,0.03480315056057417,-0.006141107506688029,0.0942292077249996,-0.09676883161743514,0.1651529668940818,0.09024590475559043,0.06023737021268584,0.1783654508012009,0.3496266872014728,0.2070461960077473,0.24856196055445637,0.196881946002893,0.20371576439788744,0.20861373408668743,0.33414304887820173,0.3366480319747014,0.27103043006288247,0.13314365704126196,0.10694564288271591,0.1645724629941589,0.21444770051306192,-0.03183252559104729,0.09278317025972042,0.04179539831108927,0.15997472822170533,0.1717774660980263,0.31377551981784274,0.371867922948681,0.4739222164520571,0.12575121018699498,0.4231668935484592,0.4095707466048283,0.463901423080231,0.5027922504503312,0.48150991386618686,0.43193205494898473,0.38725200691206957,0.17964798772931045,0.14654700137201115,0.19193164759239,0.20420978675006918,0.23963315471314303,0.2800781689907958,0.31816982979008857,0.33517487872938956,0.3173219856196765,0.29198896165065175,0.24787955808478468,0.3837489263294145,0.3063291165694482,0.34771225658707466,0.09855214453853148,0.1874693383669871,0.059798886074738426,0.2256055668394797,0.35221302728016973,0.4062788962842434,0.2850982033578716,0.345628980587555
Frontal_Mid_L,0.5791430779562633,0.2488914486277493,0.7491367002897155,0.5390678890676944,-0.05978179722636685,0.10946435999722157,0.0,0.5867088141242847,0.1929480937507444,0.28305283601497916,0.5258631740804928,0.4997462200807168,0.4723066170318587,0.4997029636309999,0.21174974271072705,0.24509281016630338,0.38522624227057584,0.43390884171475125,0.3377791852091469,0.10603044130946483,-0.09517278855103904,-0.08273591881681111,0.6166580034201322,0.54379636685426,0.3862002564880644,0.29573872925957867,-0.055898465159766035,-0.016676773108108795,0.4705588941769045,0.04801017965993451,0.5254679233094591,0.5133796240419455,0.39776020786574223,0.28266507805610197,0.14169971555231495,0.2826612155611123,-0.13183390689986532,0.1070699271061838,-0.05143922906441732,0.26863059439743575,-0.20018975844760767,0.15115424787331252,0.48399907201861003,0.38579258332401234,0.5121562775072106,0.5090905971676237,0.37151473555296866,0.22996991757148114,0.4268716499394057,0.44776308244118335,0.37839172682428296,0.3778229186497168,0.22507931781017726,0.11540933577524026,0.275949798452162,-0.1903831936699394,0.47367073574237334,0.23689962437372558,0.11873141586619221,0.07131084673460406,0.2571231495270686,0.2060972991021271,0.5508534434860866,0.25721690568540095,0.5511508390509987,0.3587569900115358,0.25849169003659955,0.3153194680836972,0.2588594322208262,0.12904066186911786,0.4244424412899453,0.4691272138702558,0.4762007962154229,0.48668649736235015,0.4510727789483894,0.44988268687418115,0.4054057553701899,0.36475626756488605,0.06373368123167203,0.41289554473001694,0.4498966632244479,0.5347602571688429,-0.09442312900229785,-0.052618926161733054,0.36195584354030785,0.4462328538963258,0.20224974792460726,0.3283495270552506,-0.10116322649057484,-0.034304836230930655,0.16940281099136859,0.13734511815941464,-0.01709646666151645,-0.12640268545449457,0.31953827103711935,0.08031220373922827,0.3210559298478154,0.317714434918603,0.41319556166558646,0.32040482236481127,-0.07133504112800106,-0.07617420845144142,0.03267550592250549,-0.02081494124496606,0.27143768086510794,0.15808713364735277,0.05169256260949087,0.22013038414370648,0.4049875752163878,0.14676240496554774,0.20058519764109492,0.41887835824466585,0.36282334205732053,0.23760961612391257,0.33097631640803754,0.15629441081326992
Frontal_Mid_R,0.29089697092584654,0.32730725000140626,0.4269162781591389,0.5614058949313245,-0.0596340588321335,0.2461121040707125,0.5867088141242847,0.0,0.1954991563765503,0.3550242243090146,0.3755243914804432,0.6761904142381423,0.44169096604536023,0.544292097432651,0.17006089219367831,0.3234662366830289,0.40818744341268964,0.5376903482456213,0.03608480744609931,-0.030764410906991464,-0.14776332193645625,-0.06659357493148006,0.4509826270266098,0.45599840602208125,0.4359693280172673,0.3325212752145609,-0.09184591270179354,-0.07951709434145414,0.47609083159625015,0.1446754681811753,0.5145345119757397,0.5476358473136034,0.4249468890756498,0.37399185429582393,0.37714269728953786,0.49594823481508776,-0.12076249187702301,0.1299940957466938,0.1062790392111774,0.3768585211025905,-0.1534332976025277,0.23402464299265527,0.5427704720225229,0.3643078006907155,0.5289051800085574,0.5074993956288024,0.3911593652385171,0.3548652615919747,0.3406137850701938,0.44578651448890544,0.5094674839975101,0.5031861821269338,0.20316825983424083,0.07947821671912593,0.28580220679227125,-0.06087544845204503,0.25826657181213,0.25442797260901345,0.19189076973667643,0.40467324682271477,0.34054406808107995,0.5630351506073693,0.5273620588958744,0.4998216714151258,0.4781104239159009,0.5578366803383484,0.4323994181852632,0.5777830422743643,0.25521603287803374,0.13855129296567847,0.37597887747546527,0.4004044824637054,0.37834070280902327,0.40373525445527875,0.35112478790958845,0.34816394793888694,0.4464806437962993,0.5062625609267724,0.0931378094190412,0.44962947215171395,0.4010673553043794,0.5969897627038614,-0.011449432301596004,0.06849379198264105,0.3475995296076301,0.6574921281464485,0.2504499132814377,0.35476305279351084,-0.05979665107983727,0.075683748510854,0.22614838770671192,0.17131205399390756,0.03183887360173249,-0.1332167972240808,0.2811232410785749,0.09958061185916946,0.3160046556489781,0.3557160087623285,0.4002379808699372,0.26739216491558704,-0.02616741441404942,-0.0401049250971515,0.08817520884333507,0.025768656895264752,0.2990493828274147,0.12983776876245734,-0.01854882505794098,0.1794522008113815,0.38725302106442244,0.18567495535370512,0.18604966832187975,0.3965665271136554,0.27792485038151654,0.1668318485370787,0.27055245571098613,0.019046394081165107
Frontal_Mid_Orb_L,0.16054625953947743,0.19018352786630421,0.16649061036246124,0.011217082220790878,0.41636296654420957,0.5443740199302577,0.1929480937507444,0.1954991563765503,0.0,0.7836746132037078,0.3996052673980167,0.22383211578663267,0.38073220547109865,0.3367986339716875,0.6497188137614216,0.7171178534872769,-0.07311115439298989,0.1618435563673819,0.08450321401697755,-0.0054737982854991,0.6243429895338811,0.42134665199566584,0.21023255280766098,0.08889294975577461,0.42796085664751415,0.4389635006698695,0.5988138299338742,0.6579876373402036,0.36495878492344863,0.16123572423655086,0.355172784874569,0.26213424212831504,-0.014445793383928639,-0.0351740799326258,-0.06300345415622827,0.006101569064537341,0.4246256331500466,0.5248779216470295,0.2047797827717075,0.6212625895804554,0.04942453695476399,0.4578280806624271,0.48035973837220897,0.3671000712630134,0.1290908731141074,0.27454851294956145,0.2227926054125385,0.19480832549588534,0.11880095659729296,0.2857270221982943,0.2380617875807521,0.2628088248798836,0.3167476000243841,0.6108600223129244,0.5899584515756441,0.20079904382651048,-0.12222112153951187,0.06406419541674434,-0.0050868571875321645,-0.023632456350411724,-0.03333759463485198,-0.05734478636855436,0.19389793166928523,0.05147152982549128,-0.07506351285209849,-0.06620809455321738,-0.01805234122327543,-0.007149669075903611,0.08189082484508857,0.15687877651703602,0.5153122283506473,0.5087373807783181,0.3989363370831449,0.3180479555351461,0.26111322106377455,0.17066472787264414,0.40401512997066646,0.36140348813545536,0.24523742037628427,0.356972388049966,0.39385963058320445,0.2936332532716483,0.42218489784892876,0.4841733613798061,0.6318913675782626,0.4662050707362191,0.23550937866392868,0.45226182929950953,0.5763858293781362,0.5790403538604149,0.4230346456887295,0.5162231034965344,0.33451378731320525,0.3643079564903788,0.4523376275809329,0.20682501036743883,0.35550942652748707,0.224350150010165,0.4936103671165183,0.5129461677426752,0.312904868975951,0.30703612734017804,0.36533811735206445,0.3189610442262393,0.11751016153116521,0.33545850117870085,0.4966726588711949,0.43891686133298446,0.2516642575685481,0.24912788172197908,0.12307132303152239,0.3549680817906198,0.4897790258505939,0.56260830032847,0.3244918230132917,0.5658776682042704
Frontal_Mid_Orb_R,0.1553194336732045,0.13113912672258912,0.2315031641208277,0.19113500445104445,0.36021362898444337,0.5926956219029995,0.28305283601497916,0.3550242243090146,0.7836746132037078,0.0,0.34335496308696617,0.31755648740253195,0.3484066837687176,0.3914784679898407,0.5424839690948825,0.7464827982543434,0.0527615400525131,0.21609014591855327,0.053517617352025,0.005557482744370888,0.530112260119309,0.3838697599323414,0.2865071709546131,0.24233939136401342,0.5092984273130844,0.5452973901535052,0.5308353972699348,0.5791853452391145,0.35667056185561063,0.17357606939998357,0.41983348616517885,0.4223341240998579,0.13278039497477825,0.11063018421303769,0.10277809739833217,0.16228666839287073,0.40503647516271457,0.5497042822421445,0.22099017628344697,0.6889730337144446,0.11312580231100341,0.5055913544120664,0.4993614219363958,0.3787557438657504,0.26740491966414637,0.38644817801656944,0.24595810679583663,0.2564500528272468,0.21390837296817344,0.32397554178964033,0.28520674774192967,0.28730342687834387,0.2570677375837231,0.5048996441698479,0.5068024565769361,0.15865372355769625,-0.07831153613154569,0.054850146265687016,-0.014495622860793337,0.06261368484749992,0.02689079122334176,0.10788598606714739,0.250499805965915,0.19304601828921827,0.057812860826393586,0.12419523013958303,0.1036176970559999,0.16539616580993857,0.12049241455112619,0.11401035182176553,0.5183633956977826,0.5038843962787669,0.4429939762899291,0.3530638707164609,0.2991600606835525,0.22584977597343717,0.36870579481438853,0.36253058265179505,0.22853272217670417,0.3405413543071904,0.3871531732860262,0.36277065136254016,0.31809845543903564,0.4581257111503439,0.6162954672397708,0.5884504516855448,0.2914594463789144,0.5452985514820358,0.46576852447591804,0.5152525763323482,0.4358077978532249,0.47313968700321624,0.320573375182344,0.26873946726632636,0.392707317067136,0.2040024818564265,0.3562871885002239,0.2670225627079963,0.4744976581949258,0.45256747464961655,0.2643434732313521,0.2545009225317598,0.3263910128851553,0.2806492758789593,0.1593639638036501,0.31630612835948524,0.4064394198291211,0.40753632356360203,0.22905583552013473,0.27894962995466355,0.1669619534694943,0.37139017987025486,0.49235396015578997,0.5134903036609682,0.34204866790954014,0.4777932401472349
