,Precentral_L,Precentral_R,Frontal_Sup_L,Frontal_Sup_R,Frontal_Sup_Orb_L,Frontal_Sup_Orb_R,Frontal_Mid_L,Frontal_Mid_R,Frontal_Mid_Orb_L,Frontal_Mid_Orb_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_L,Frontal_Inf_Orb_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,Insula_L,Insula_R,Cingulum_Ant_L,Cingulum_Ant_R,Cingulum_Mid_L,Cingulum_Mid_R,Cingulum_Post_L,Cingulum_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Thalamus_L,Thalamus_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebelum_Crus1_L,Cerebelum_Crus1_R,Cerebelum_Crus2_L,Cerebelum_Crus2_R,Cerebelum_3_L,Cerebelum_3_R,Cerebelum_4_5_L,Cerebelum_4_5_R,Cerebelum_6_L,Cerebelum_6_R,Cerebelum_7b_L,Cerebelum_7b_R,Cerebelum_8_L,Cerebelum_8_R,Cerebelum_9_L,Cerebelum_9_R,Cerebelum_10_L,Cerebelum_10_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_7,Vermis_8,Vermis_9,Vermis_10
Precentral_L,0.0,0.5059489798812661,0.4115181117443646,0.4305489599997961,0.007000978360509719,0.054749188322274434,0.4369499877932122,0.3851369906733013,0.14769274867920548,0.3203457469569326,0.463382681481073,0.42222997208651,0.46814163089723093,0.3663672644194697,0.28022796283555995,0.18834176166937466,0.20134188257192248,0.22062296298368755,0.5013422477462526,0.4837358742140251,0.03275274737941676,-0.007961321436870197,0.2145604331690533,0.23346823467875527,0.11325831384053478,0.07238576861725281,-0.09410874707842706,-0.056408297305107775,0.1429886929999334,0.11700967480861309,0.16068338638233687,0.12879404579353695,0.4933054059694216,0.39807734804618516,-0.17066080528086383,0.03156843647226025,-0.04527536422447637,-0.15088183171028832,0.06774271460093642,-0.20815353709648216,0.20254831764103107,0.13365124307901996,0.0387734940574535,-0.07451991731891483,0.23054108094502795,0.05771114952911823,0.03824052729409986,0.02567073685916094,0.2627799946585913,0.19387664435509971,0.26550409020621407,0.1160157897026433,-0.0240632680071743,-0.05708787945407948,0.08968376652755089,0.00851624652994303,0.6672743442624753,0.5462083678017705,0.5393909042745363,0.2711644112710468,0.5485820427358599,0.2699954789329858,0.3464726996320198,0.15570544335482128,0.3027755173203195,0.17731028676872504,0.31594034159840134,0.13717891834041254,0.54191494052649,0.46537850505578915,0.12576229908005704,0.1306519560747883,0.16563785826455055,0.10046690134858671,0.0898343459808266,0.16659725635776296,0.33155162599348087,0.3033318613632049,-0.005527660744656299,-0.15255083060711386,0.14396307180330584,0.12324207037607267,0.07327370677399933,0.20854049537908953,0.16730713107821674,0.03153555555245707,0.17182208522214745,0.2558200818456761,0.030331539881975893,0.050502745530266104,-0.0526264573470117,0.08325222469359395,-0.10113902029517681,-0.048386174299383765,0.18337720077110864,0.1131263396174733,0.0866961942126473,0.17852236993451198,0.09926784579481492,0.0946841852684318,-0.07199282072689164,-0.08232518357224311,0.0655460480746473,-0.003177469442593727,0.15977234241315746,0.15845775172753696,0.10757139701138249,0.13125759903702716,-0.0179192242755587,0.0643480638401654,0.06682320706136827,-0.09074765072219251,0.04773542478171305,0.08145594931929852,0.22911796598378062,-0.010832916466466575
Precentral_R,0.5059489798812661,0.0,0.23399844215225427,0.5102526491421799,-0.22437187348523302,-0.07131652487784197,0.19034418501740902,0.3827282881915763,-0.11112166054033451,0.04020167189113886,0.2463042223506392,0.505009482556945,0.14012975909153175,0.25126356691102575,0.04519480546250126,0.0670452801138526,0.3035124917750651,0.349563509630059,0.46720190234245096,0.36263979887023506,0.05204497942015879,0.11341484874478486,0.17592969663849586,0.30614925856269576,0.0683750354404213,-0.014044995949968714,-0.1079960765332857,-0.1298870406563619,0.19175526039320845,0.17658221947178226,0.08250780085791123,0.04844873722232256,0.24836481715204928,0.2155842184539185,-0.14913739892031977,-0.1665507907637664,-0.05464969226610743,-0.0717393330117845,0.06765908371599176,-0.13451634819775032,0.3152183143414518,0.3629047792120552,-0.02692197174347815,-0.020148566890915116,0.19173397726299937,0.22804727351447956,0.17158040281955939,0.10418312334284414,0.2312798778809847,0.3717834179771308,0.1762049271560493,0.18383168156198826,0.05780808072765623,-0.03869645145775831,0.19096180705851387,0.02043796941751993,0.5843973660832761,0.7187605014869962,0.2894181562790617,0.3882404357160764,0.11746087095143859,0.2162004601580054,0.2269790006326168,0.2053107179458301,0.02218284853477848,0.07358072279873042,0.26946110931193235,0.15864154933846092,0.39898911357749733,0.5289970215720732,0.20068265350054415,0.19697854950942087,0.19969692871457906,0.18802803184005942,0.12267161864508404,0.2393148317700483,0.14251207611624966,0.13988765148741653,0.10371959546147476,-0.06630316642322774,0.24116021333551044,0.15286957203732754,0.2061343293781161,0.12240877657578389,0.19709733040872235,0.0005521640111153803,0.16929449267221092,0.3372378675036077,-0.04818033476765303,-0.14607058278176507,-0.13647474971053852,-0.17925620877695903,-0.27861212122595436,-0.28349645688002667,0.12456830982021386,0.12752619903301154,0.1956896350284799,0.3226351132438517,0.13545504421372612,0.09577445058773303,-0.21132413877414133,-0.3228578403447158,0.04603861789647856,-0.23743486118868815,0.0343698751841226,-0.07608952139319095,0.15293783537355454,0.06530962431530307,0.03174599144684524,0.04659526836641111,0.10945629688497158,0.018411127155570254,-0.1344417508029628,0.013319689896896093,0.15333824151848022,0.011647913758686783
Frontal_Sup_L,0.4115181117443646,0.23399844215225427,0.0,0.613142164658996,0.35427060755071826,0.30701352665233234,0.6407527704337247,0.46891507222010265,0.4071879635150423,0.35155553452956045,0.0750546671871009,0.15123681720971732,0.45869861037721416,0.31254509845703093,0.3552894785279186,0.24729842723157458,-0.13350448177201563,-0.035971766327169,0.24506476359055918,0.1366410440710758,0.11134983666207174,0.16092586854148408,0.6516194151579988,0.5649429066349971,0.20971716693971812,0.22829411374147687,0.16393413000567997,0.07141284496614961,-0.04487603002719364,-0.1218625641856408,0.24124620928316948,0.388848136714961,0.1349627764293903,0.12849482055804864,0.15345349302664502,0.10138846698669378,0.04505656727193744,-0.15184360181541737,-0.07592260083269617,0.0008678559190027301,-0.009717728486538775,-0.02142129886419413,0.23437834216199535,0.06756070923392152,0.1055394275343878,-0.06264577563926833,0.09151234568970222,0.09568515588708762,0.10612276527569003,-0.0550905524858974,0.2880880053428185,0.10146015155842135,0.23004042542450767,0.25473097129429806,0.07932608221762753,0.13291160477765374,0.14521271845941822,0.2277588084760278,0.21732321421945167,0.07130218850678763,0.2808545330126301,0.08959335157582891,-0.13053663052620698,-0.23919050808924583,0.4806428858085839,0.1768671874475482,0.28814115993219347,0.061055204556070074,0.3391005750674905,0.31294004711899537,0.03201387901519658,0.190912431203277,0.1490213960171127,0.02443423027613514,0.17615710215389585,-0.03553151411237135,0.16759812918754177,-0.012955267305480975,-0.04383302722333607,0.018525802168889615,0.04305649050235094,-0.04019133025595985,-0.17165593833695264,0.056330658187718985,0.2693994428015776,0.17237314904325995,0.18591090270104718,0.22502687998148221,0.16172086942345448,0.22514007233398428,0.170228425693583,0.24911954311379825,0.04229002968262167,0.08825105247547563,0.20084420809828735,0.1714607649265691,0.11685845559852935,0.11027664904040264,0.1237923602912051,0.15957521775672315,-0.0004577296030168423,0.0357411666265281,-0.04105935609047376,-0.07859110626585558,0.09389563015244791,0.07890861274844733,0.0397814912395719,0.06028063810559258,-0.07713926458770473,-0.02471277347784937,-0.06648714857278816,0.03730608479851788,0.14395369811195896,0.11484653301313902,0.22771233524219525,0.05037903231177806
Frontal_Sup_R,0.4305489599997961,0.5102526491421799,0.613142164658996,0.0,0.11667837411056718,0.3069715540638694,0.5790583010731949,0.6766695563014303,0.23383826533938185,0.34384871061288613,0.10258060622653524,0.3492459318649835,0.27994913382797637,0.47440158446267755,0.3483261668329969,0.33951264969692385,0.04900147019799188,0.20775298258040062,0.3484965618563489,0.26060452523740074,0.15937800201988248,0.28215017869006404,0.4469156723977206,0.662753751169782,0.17839821663173783,0.22342871448689894,0.10630696118164779,0.05663205081782925,0.04291226945525687,0.040315932578814995,0.2727694722231405,0.2963212179458553,0.3122267862074927,0.3041473815556654,0.035955493865107414,0.08324013610349795,-0.0882278033776895,-0.11866581570724943,-0.01540938476927339,-0.14440463684986693,0.04934785524535097,0.21450337993238777,0.11821270036483546,0.01597341352927917,0.22787516744691735,0.12847375413566517,0.0466509380247923,0.06961053848905578,0.23082316832281588,0.14822320943461278,0.19464430991973086,0.1293017313257229,0.06589219054453636,0.06521832617164117,-0.013996576391476747,-0.038235775185934066,0.3246708597012943,0.42506937587781624,0.2377387947000114,0.23475593563392,0.2449962907237473,0.3125968178001501,0.08440936137760595,0.10209005606804662,0.2736684927605321,0.2166106425543128,0.3267714980074693,0.22505175596975951,0.34286990427872277,0.4103584989136439,0.26508738600215437,0.3058166056581736,0.20687097660751239,0.18027319469671405,0.17865606879970436,0.12599053907810323,0.21752975008962103,0.12289754959270077,0.11233923887548913,-0.05990497562207633,0.24028826277227625,0.12463424948892411,-0.004731063306276404,0.18584919649461903,0.2294614701204574,0.09477846874610239,0.19475282201577995,0.36834842140631646,-0.05713323469026717,-0.03725839678368344,-0.06066658308593952,-0.09093919255493217,-0.1842354166303741,-0.22005441196039077,0.027920162421649342,0.14890240501791874,0.07663764906344095,0.1645031677633149,0.0694967225094722,0.010933244295689346,-0.12890396768410484,-0.22809942243821396,-0.050417725141603364,-0.2152310863818745,-0.009006862714829252,-0.12230296757719779,0.09355814451612779,0.2214186556860428,-0.010885192761402025,-0.0808314693611402,-0.05551060278546334,-0.045827546645543615,-0.11758734415596019,-0.10160671267339057,0.02595154686615262,-0.11907319658635485
Frontal_Sup_Orb_L,0.007000978360509719,-0.22437187348523302,0.35427060755071826,0.11667837411056718,0.0,0.5122791203671406,0.3119949946800334,0.17774075296093778,0.6010081973123245,0.46987947240793027,-0.20677927420058645,-0.0817186791952492,0.3008533413691201,0.08186934270489629,0.49634181994170645,0.40313483603942546,-0.2902553084965005,-0.18869473739818143,-0.17939910644205465,-0.1352681874782773,0.21139948399186528,0.23207753586722618,0.386726205139777,0.2120670745446206,0.385174044138656,0.4864326150642531,0.4323452985370525,0.3635671838116791,-0.14881379999783628,-0.20776913152336107,0.14793346642283742,0.2469740336594214,-0.004255233123873093,0.015203875462876664,0.1241675305473363,0.22737272946265916,0.08679121164702755,-0.0953060459578949,-0.08778759833305334,0.09556210665569133,-0.10245658402706008,-0.10893050319311852,0.1640491585812907,0.10755317297095651,-0.04482432897841792,-0.10953289453102208,-0.04572126768925043,-0.036284153359328435,-0.03715619206047255,-0.07530383302337701,0.2366577430765833,0.14247662260359548,0.12205082124952,0.16147145952752967,-0.06566270163423321,0.05553352220637477,-0.15192370242886438,-0.13507042457777493,0.007364774765905744,-0.04375580202040128,0.14070176255786582,0.16219384499569867,-0.2771659454223774,-0.1587403507579672,0.33688810841270966,0.2389207101875668,0.019222214937314866,-0.005534071425486182,-0.025128924272171754,-0.05055019268257498,-0.03239366588988704,0.04544347258626981,0.019930630493890426,-0.08671947222726288,0.023153417109145244,-0.25016820389408506,0.06305443440327403,-0.01838890743373009,-0.01774520649907631,0.03264381429211402,-0.05248742184606442,-0.03866134453218178,-0.12896978636026257,0.049850137357349056,0.11140274299694257,0.27567061293939815,0.088502579249305,-0.0013944630454380165,0.10674106255706277,0.2351181854804966,0.1498102008883016,0.12266470517222504,0.08189542193238213,0.10766581660343598,0.037306142468959906,0.11582215977447195,-0.04831175801267571,-0.07212148639258968,-0.03248314948440832,-0.0417338045830615,0.003517961265788807,0.04687967451824495,-0.15479993656447158,-0.04729407959211072,-0.021383161751650146,-0.024871342587519538,-0.02643522541165255,0.05230434903136184,0.06453549119404496,-0.08146229066047944,-0.1706659877104742,-0.010484784651178128,0.10073967833215347,0.05429828963607616,0.08184977920207649,0.042987524136149605
Frontal_Sup_Orb_R,0.054749188322274434,-0.07131652487784197,0.30701352665233234,0.3069715540638694,0.5122791203671406,0.0,0.3369219635376971,0.27483183768891334,0.5916634095230615,0.6314598981835938,-0.014745578598911105,0.05549016999937161,0.23448110378881823,0.18686296515404352,0.5684198298365438,0.6617350810884742,-0.12247152805701356,-0.011767456032163627,-0.06232252432113098,-0.10129006882595434,0.449785814171738,0.5590212997954017,0.2438178528033091,0.30147534618487426,0.44948351449362123,0.6081699141157982,0.5211903384189127,0.5513969287948909,0.04588839582454249,-0.10564144430395137,0.08748263376907474,0.17778569700148025,0.09832294890011474,0.12294614230168774,0.03628083991287175,0.11305738161242529,0.011680511928054268,-0.09894582574000364,-0.13608675453212354,0.02956087550269621,-0.20082128799604407,0.14604783006743,0.2469641388540499,0.12783574569402947,0.03085410495181691,0.08150455878703507,0.05458333934589298,0.07777639627569727,0.020182912873874387,0.05185562213422406,0.09147676296742782,0.24413354194613063,0.14632668594469586,0.20770154558937537,-0.027180628831128956,0.04408189458252759,-0.08039635343448061,-0.003993603922710447,0.0036195894453376664,0.0745284472524786,0.12615941211157902,0.35612983091121514,-0.1415289770971149,0.1713521673180294,0.11341899955416399,0.29553895315362533,-0.01903474052391759,-0.00028906919242342207,-0.026057507566272946,-0.012918999025031441,0.2833592803334058,0.3999541441144744,0.2544440224710023,0.11771973106130774,0.2997800021905223,-0.15775550402811298,0.08491926798740113,0.013051144250783511,0.19689812225410278,0.16953153171746116,0.26371926784552596,0.1634589467746216,-0.17454676209546865,0.04410780078973362,0.21683973438513907,0.3816024533297278,0.2549892565223667,0.18851839776340437,0.029751862684628795,0.10948124520703631,0.03641820895652481,-0.057482340746295456,-0.09436721585463687,-0.12171229792156939,0.01051040824427819,0.21526528764498584,0.07905824643778847,0.10786155845066854,0.07708884810889732,0.007570419716518347,-0.14690790679234966,-0.19444909954642944,-0.2331990910321695,-0.21379529790102875,-0.19832244138519584,-0.2721427824458878,0.02078235615982082,0.1342063559418405,0.16672479309878332,-0.04256000356317144,-0.08835037820961791,0.09219653877281493,0.014445847053282543,-0.1670424347094789,-0.1358363581908914,-0.07906246463567561
Frontal_Mid_L,0.4369499877932122,0.19034418501740902,0.6407527704337247,0.5790583010731949,0.3119949946800334,0.3369219635376971,0.0,0.5787920641020186,0.45082174157125465,0.43304127593636155,0.14531659100096977,0.21109392267343938,0.5538349341605412,0.37327856377234947,0.4708343527829571,0.3395068747669326,-0.040108986669080846,0.04780328778035831,0.27294602472220797,0.2639117771624865,0.15381910302811638,0.09976427915817819,0.4818270315510543,0.4166872043013669,0.21419968208942486,0.28770036683338923,0.11750757356309131,0.10745225837001667,0.08672567192053279,0.03102604820740018,0.3249135392073836,0.3617345558753048,0.4487220332232237,0.39342395325571944,-0.024380551429964366,0.17572864965052895,-0.02305657326444654,-0.12050445555284432,0.03477448809245662,-0.05627777145816115,-0.053455660142687274,0.04271771746703151,0.2608194375446715,0.11486408955901203,0.3347049616829822,0.1829473882454551,0.141553303799275,0.19852453330999578,0.3189412967479359,0.1411497795560142,0.3370439508952299,0.23452108381962766,0.10554538039871601,0.16248026875695298,0.08395330501284683,0.11454623377774234,0.20534447207333245,0.19243039605556925,0.35091159645085696,0.191255922530637,0.47568725787022126,0.3633663017384348,0.05949309596696002,0.11116535329936177,0.4787322193593958,0.37923497724241345,0.37816518684075245,0.31676376173956655,0.2999998133826241,0.16156394790003797,0.14195565016644998,0.1946619608833748,0.18771857194302646,0.09962468265517331,0.21597083376063908,0.037674289080298864,0.2814630492991446,0.19859700799654248,0.07926691869575586,-0.0872672200919575,0.18482828378403002,0.12495902446901541,-0.09079509097616585,0.09428551131268292,0.2796294708709251,0.25644698020808715,0.12487121632144936,0.15680957734019196,0.054515209141701354,0.17121559713792114,0.09628523704467921,0.1902160190919176,0.009611620319297038,0.028066500797840732,0.05874111563768812,0.07460550527111477,0.014426351196000338,0.08455162726170512,0.13836602362352654,0.09397651612660786,-0.033825431465348076,0.003469396613038812,-0.02521807076012353,-0.020724303468974383,0.09190689178570965,0.1132083844362185,0.05127404913535581,0.03984639259249485,-0.01619089170835552,-0.10837716950633736,-0.06253983613699725,-0.009380512017742492,0.13630298231101548,0.063343023460802,0.18140996827847258,-0.061070399024995045
Frontal_Mid_R,0.3851369906733013,0.3827282881915763,0.46891507222010265,0.6766695563014303,0.17774075296093778,0.27483183768891334,0.5787920641020186,0.0,0.30123457855778807,0.4201003952387873,-0.051030103977045,0.3547097045496859,0.265269963274169,0.4503482405365186,0.29706718442907587,0.29866985208791824,-0.06984833506529803,0.001534501144545074,0.1135332664548222,0.1605428775306898,0.06132597589598579,0.23285209196769205,0.38118355592281017,0.4927833508474552,0.080578931112437,0.15396446716140766,0.059478377997634925,0.004746837428243884,0.003644545419695364,0.0017062139154628664,0.1983459242826477,0.33883080753008077,0.38233975588187363,0.4385654799070401,-0.0243438398432256,0.21583000528813145,0.042612553981254485,-0.03460308126356491,0.05902651085750429,0.041897950137304595,0.010080416570176965,0.03396216714753878,0.23506567886154234,0.09335688256599342,0.2581642260983415,0.15948927928096382,0.12426476472593156,0.16291972893031983,0.28120580631411024,0.14749868165294946,0.2745553964050972,0.18545221273281087,0.12748826533210245,0.17050311163126894,0.08324829303686068,0.0914254274467427,0.27824704602636857,0.31041827404312755,0.32537133032133286,0.2766656613551546,0.4129328493772433,0.45107725332640625,0.13399980389286556,0.14262754795143504,0.31431877005143355,0.3314702517358356,0.2721433435522554,0.33838348287105935,0.22881569868682053,0.2905021428965553,0.08875329734198525,0.17048960703357763,0.1665882214625631,0.13965119166058002,0.06727818487038265,0.02629666936855171,0.26523867130194656,0.15858929049404263,0.0024428388275664946,-0.19752427349528612,0.16744770175604345,0.05064349394910711,0.06792778596520499,0.18354324959886248,0.17579849857830987,0.19685399353109187,0.05697064778462848,0.15513977796828113,0.09317566693856057,0.18998101129833278,0.1220710503412468,0.1066048362910967,0.05847632832595124,0.003937801998261688,0.07522587214373667,0.18202438704185112,0.06288256835143483,0.12803005988787913,0.14717953138095477,0.07444803320096172,0.08476181052772394,0.0006749396239294816,0.034395995351200505,-0.015060822394374956,0.17242436131375113,0.09242834822605386,-0.01362062145366772,0.1321097739236414,0.02816341117790447,-0.05088962426531158,-0.030030587496744005,0.00536521441978881,0.04604673682659952,0.05217952711015438,0.09094078516449901,-0.003189419920974171
Frontal_Mid_Orb_L,0.14769274867920548,-0.11112166054033451,0.4071879635150423,0.23383826533938185,0.6010081973123245,0.5916634095230615,0.45082174157125465,0.30123457855778807,0.0,0.6683189599051205,-0.01060508125532088,0.07294398166074065,0.43437037776459925,0.24995737905467874,0.6783227838452905,0.5607346060696022,-0.18188041722227058,-0.10690329430338474,-0.09446495409376561,-0.08958265044792328,0.2851130855000397,0.3127203474157068,0.3798130392011027,0.23161280704529486,0.3026616038519178,0.3814205722254451,0.2887956934699137,0.3170995840036365,-0.022493997562251657,-0.12742961768111305,0.19227023129533327,0.2592691573795206,0.08738686450200903,0.05205396928710315,0.08641742576174155,0.2013061440080863,0.1169054973503662,-0.058549998126735565,-0.013561307613976583,0.10267885586893888,-0.1300495164939971,-0.04041776494052167,0.251453329943293,0.13557078813069412,0.0050271012455555385,-0.07013213757705479,0.09155313053546048,0.1291642761416378,0.005851701382821582,0.002338874490895303,0.2755569184008946,0.29193933675427114,0.19976449394012996,0.21559922161076653,0.07137855634561942,0.11545225667279765,-0.05616292319646567,0.013199026873286631,0.14199684065220655,0.06254247255120042,0.24982372811887568,0.3053491544599201,-0.18549817735927931,0.04182518797502911,0.32038827903763895,0.27654073466376705,0.058554961648846306,-0.0024442027550186838,0.1395703955076984,0.032576577573903434,0.15227824491029973,0.21743764485908404,0.11226440165826891,0.019140759836267188,0.21481928785822232,-0.2364732942800503,0.17521377624698206,0.0882328538700099,0.09411259956396319,0.06683154393754774,0.11801848968676297,0.06444553021757204,-0.14338009337263213,0.03144247598904033,0.18612245137579791,0.35726982116596634,0.17435374688594474,-0.025528674847406337,0.12393144039192754,0.27341313607893003,0.2003827658369173,0.15028090491120394,0.08380900052216637,0.09527099076514249,0.08758253385268908,0.18102316027729284,0.023377835502021316,0.09937768791234297,0.10580811968133087,0.0905194356647032,0.08309571138235407,0.0753776554800736,-0.03841226265606147,0.03901194831312315,-0.020775206292481828,0.03164708885430291,0.049327168614996066,0.17782661264372301,0.04914686084235428,-0.010778097822655326,-0.10171894509990312,0.08346193116039638,0.14629545940957978,0.05267528042548092,0.09000806523019281,-0.01960313976340653
Frontal_Mid_Orb_R,0.3203457469569326,0.04020167189113886,0.35155553452956045,0.34384871061288613,0.46987947240793027,0.6314598981835938,0.43304127593636155,0.4201003952387873,0.6683189599051205,0.0,0.05011710042437459,0.2715358538198263,0.4428097613000807,0.4633658542587693,0.6229332115912235,0.6843858801966706,-0.08690596813486431,0.05500375739318552,-0.05131436467075861,0.02055892490956843,0.21593030254167886,0.331425909664151,0.3320494072878721,0.26860484530274487,0.3717671420770735,0.47246315978462694,0.18999503474303495,0.2938937592340756,-0.04345197856573787,-0.08943397273037691,0.18816873525567013,0.31072043216176004,0.2636336653459469,0.27811196505154656,-0.0022861941637474475,0.3292340388076934,-0.027800868772416002,-0.08701580347671267,-0.021043456175823583,-0.022934626345968913,0.0005765106101711064,0.12369840427754134,0.1704548167495584,0.0443771926755252,0.09935257621289392,0.04846726010704131,-0.010670403243854631,0.024261326410477183,0.06428727160175324,0.10116201694507629,0.2577614912268,0.29662481981842714,0.07570836930630995,0.11376776738311174,-0.02648497575457192,0.051665085425931505,0.14395381391962142,0.19544936779234348,0.2680235766060405,0.22644412748169673,0.4077572975105799,0.5310488457204099,0.024593104293572827,0.24327834717830096,0.3436489571790208,0.46688591867230544,0.1388903625402536,0.136628259182906,0.2339949504729905,0.14478433035569874,0.2524603520409624,0.3335766010849059,0.232104458971151,0.129277224484455,0.16497390500743087,-0.11843432576725614,0.225423012287626,0.21718645056887276,0.08082534964610373,0.007287768073208596,0.15520259283192567,0.19789630943486317,-0.1262674401058558,0.21199508959037153,0.15782748225273194,0.3622512160574218,0.14436413321082786,0.08620496913093209,-0.0009492984425707072,0.24581874488433308,0.025254597822765148,0.03345579077066417,-0.021270560708481812,-0.017732798286691453,0.02475551152300121,0.13072974635954576,-0.019690943467973707,0.04805440223179506,-0.01520273772682195,-0.045942985589664934,-0.036232808992923235,-0.048839592303478487,-0.15621009332231015,-0.05226393403765064,-0.08212216669813696,-0.0641740733523263,0.01855867745543401,0.21046560302895495,0.02315448342864625,-0.032301728848999275,-0.1108280288769419,-0.048526686091015875,-0.010435241923317377,-0.12712789667881266,-0.007237781122838257,-0.12133823908048036
